"event";"etkinlik";"etkinlik"
"%s event";"%s etkinliği";"%s etkinliği"
"%s event invite";"%s etkinlik daveti";"%s etkinlik daveti"
"This event has %1$s guest.";"Bu etkinliğe %1$s kişi katılıyor.";"Bu etkinliğe %1$s kişi katılıyor."
"This event has %1$s guest that matched the query ""%2$s"".";"Bu etkinliğe '%2$s' anahtar kelimesi ile uyuşan %1$s kişi katılıyor."
"attachment_event_photo\')) {<br />//DISPLAY ACTIVITY FEED IMAGES IN THE LIGHTBOX FOR THE EVENT <br />if($$(\'.feed_attachment_event_photo\')) {<br />$$(\'.feed_attachment_event_photo\').each(function(el){<br />el.getElement(\'.thumb_normal\').removeEvents(\'click\').addEvent(\'click\', function(e) {<br />e.stop()";"<br />href = openLightboxforActivityFeed(el)";"<br />href = openLightboxforActivityFeed(el)"
"Manage Events";"Etkinlikleri Yönet"
"Event Members";"Etkinliğe Katılanlar"
"Allow Viewing of Events?";"Etkinliğe Bakılmasına İzin Verilsin mi?"
"Allow Creation of Events?";"Etkinlik Oluşturulmasına İzin Verilsin mi?"
"Allow Editing of Events?";"Etkinlik Düzenlenmesine İzin Verilsin mi?"
"Event Privacy";"Etkinlik Gizliliği"
"Event Posting Options";"Etkinlik Paylaşım Seçenekleri"
"Delete Event?";"Etkinlik Silinsin mi?"
"You can change the colors, fonts, and styles of your event by adding CSS code below. The contents of the text area below will be output between <style> tags on your event.";"Aşağıya CSS kodu ekleyerek etkinlik sayfasının renk, font ve stilini değiştirebilirsin. Buraya yazacağınız kod etkinlik sayfasının <style> etiketleri arasına yerleşecek."
"This event has %s member waiting approval or waiting for a invite response.";"Bu etkinlik onay için ya da davet için bekleyen %s üye içeriyor."
"This event has %s members waiting approval or waiting for a invite response.";"Bu etkinlik onay için ya da davet için bekleyen %s üye içeriyor."
"Are you sure that you want to delete this event? It will not be recoverable after being deleted.";"Bu etkinliği silmek istediğinden emin misin? Silindikten sonra tekrar geri alınamaz."
"There are no events posted by your members yet.";"Üyeler tarafından hiç etkinlik oluşturulmamış."
"Delete Event Category?";"Etkinlik Kategorisi Silinsin mi?"
"ITEM_TYPE_EVENT_TOPIC";"Etkinlik Forumu Konuları"
"Events Plugin";"Etkinlik Eklentisi"
"Do you want to let members edit and delete events?";"Üyelerin etkinlik düzenleme ve silmesine izin verilsin mi?"
"Allow Deletion of Events?";"Etkinilk Silinmesine İzin Verilsin mi?"
"Allow Commenting on Events?";"Etkinliğe Yorum Yapılmasına İzin Verilsin mi?"
"Do you want to let members of this level comment on events?";"Bu seviyedeki üyelerin etkinliklere yorum yapmasını istiyor musun?"
"Friends and Networks (user events only)";"Friends and Networks (user events only)"
"Friends of Friends (user events only)";"Friends of Friends (user events only)"
"Friends Only (user events only)";"Friends Only (user events only)"
"Group Members (group events only)";"Group Members (group events only)"
"Event Profile Discussions";"Etkinlik Profili Forumu"
"Event Profile Info";"Etkinlik Profili Bilgileri"
"Event Profile Members";"Etkinlik Profili Üyeleri"
"Event Profile Photo";"Etkinlik Profil Fotoğrafı"
"Event Profile RSVP";"Etkinlik Profili LCV"
"Event Profile Status";"Etkinlik Profili Durumu"
"Profile Events";"Profil Etkinlikleri"
"{item:$subject} has {item:$object:posted} on a {itemParent:$object::event topic} you created.";"{item:$subject} oluşturduğunuz {itemParent:$object::event topic}na yazdı."
"{item:$subject} has {item:$object:posted} on a {itemParent:$object::event topic} you posted on.";"{item:$subject} yazdığınız {itemParent:$object::event topic}na yazdı."
"Your request to join the event {item:$subject} has been approved.";"{item:$subject} etkinliğine katılım talebiniz onaylandı."
"{item:$subject} has requested to join the event {item:$object}.";"{item:$subject}, {item:$object} etkinliğine katılmak istiyor."
"{item:$subject} created a new event:";"{item:$subject} yeni bir etkinlik oluşturdu:"
"{item:$subject} joined the event {item:$object}";"{item:$subject}, {item:$object} etkinliğine katılıyor."
"{item:$subject} posted a {item:$object:topic} in the event {itemParent:$object:event}: {body:$body}";"{item:$subject}, {itemParent:$object:event etkinliğinde bir konuya yazdı: {body:$body}"
"_EMAIL_NOTIFY_EVENT_ACCEPTED_TITLE";"Etkinlik Onaylandı"
"_EMAIL_NOTIFY_EVENT_ACCEPTED_DESCRIPTION";"This email is sent to the member when they are approved to join an event."
"_EMAIL_NOTIFY_EVENT_APPROVE_TITLE";"Etkinlik Talebi"
"_EMAIL_NOTIFY_EVENT_APPROVE_DESCRIPTION";"This email is sent to the member when someone requests to join their event."
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_TITLE";"Etkinlik Forum Yanıtı"
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_DESCRIPTION";"This email is sent to the member when people reply to discussion topics that the member created."
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_TITLE";"Event Discussion Response"
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_DESCRIPTION";"This email is sent to the member when people reply to discussion topics that the member replied to."
"_EMAIL_NOTIFY_EVENT_INVITE_TITLE";"Event Invitation"
"_EMAIL_NOTIFY_EVENT_INVITE_DESCRIPTION";"This email is sent to someone when they are invited to an event."
"You have not joined any events yet.";"Henüz hiçbir etkinliğe katılmıyorsun."
"There are no events yet.";"Henüz hiçbir etkinlik yok."
"Event doesn't exists or not authorized to delete";"Etkinlik yok ya da silmek için hakkın yok"
"The selected event has been deleted.";"Seçilen etkinlik silindi."
"{item:$subject} replied to a {item:$object:topic} in the event {itemParent:$object:event}: {body:$body}";"{item:$subject}, {itemParent:$object:event} etkinliğindeki konuya yazdı: {body:$body}"
"List";"Liste"
"Book";"Kitap"
"Slide";"Slayt"
"Tile";"Döşe"
"N/A";"N/A"
"Delete the selected Map Profile Group?";"Delete the selected Map Profile Group?"
"Edit a Profile Type to Member Level Mapping";"Edit a Profile Type to Member Level Mapping"
"Manage Profile Types and Member Levels Mapping";"Manage Profile Types and Member Levels Mapping"
"Create a Mapping";"Create a Mapping"
"Mapping Title";"Mapping Title"
"Profile Type Members";"Profile Type Members"
"View and Search members of %s Profile Type.";"View and Search members of %s Profile Type."
"Members of %s Profile Type";"Members of %s Profile Type"
"Back to Manage Profile Types and Member Levels Mapping";"Back to Manage Profile Types and Member Levels Mapping"
"MAPPROFILEMEMBERLEVEL_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION_1";"The members of <i>%s</i> Profile Type are listed here. If you need to search for a specific member, enter your search criteria in the fields below."
"User_id";"User_id"
"There are currently no Profile Types to Member Levels mappings.";"There are currently no Profile Types to Member Levels mappings."
"View Profile Type Members";"View Profile Type Members"
"The %s Profile Type contains %s members with Member Level as 'Super Admin'. The Member Level of Super Admin members will not be updated.";"The %s Profile Type contains %s members with Member Level as 'Super Admin'. The Member Level of Super Admin members will not be updated."
"Note: ";"Not:"
"Do you also want to update the Member Level to : %s for the existing members of your site of the Profile Type : %s ? ";"Do you also want to update the Member Level to : %s for the existing members of your site of the Profile Type : %s ?"
"Are you sure that you want to delete the %s Profile Types and Member Levels mapping ? It will not be recoverable after being deleted.";"Are you sure that you want to delete the %s Profile Types and Member Levels mapping ? It will not be recoverable after being deleted."
"Profile Types";"Profile Types"
"%s Profile Type and %s Member Level Members";"%s Profile Type and %s Member Level Members"
"MAPPROFILEMEMBERLEVEL_VIEWS_SCRIPTS_ADMINMANAGE_INDEX_DESCRIPTION_2";"The members of <i>%s</i> Profile Type and <i>%s</i> Member Level are listed here. If you need to search for a specific member, enter your search criteria in the fields below."
"Member Subscription History";"Member Subscription History"
"Member Transaction History";"Member Transaction History"
"Cancel Subscription";"Cancel Subscription"
"Edit Subscription";"Edit Subscription"
"Related Transactions";"Related Transactions"
"Raw Order Details";"Raw Order Details"
"Order could not be found.";"Order could not be found."
"Raw Transaction Details";"Raw Transaction Details"
"You have no notifications.";"You have no notifications."
"Activity";"Activity"
"Item Limit Per User";"Item Limit Per User"
"Update Frequency";"Update Frequency"
"Item Deletion";"Öğe Silme"
"Profile Types and Levels Mapping";"Profile Types and Levels Mapping"
"There are no un-mapped Profile Types left.";"There are no un-mapped Profile Types left."
"The mapping has been successfully deleted.";"The mapping has been successfully deleted."
"The mapping has been created successfully.";"The mapping has been created successfully."
"Delete Profile Type to Member Level mapping";"Delete Profile Type to Member Level mapping"
"Delete Mapping";"Delete Mapping"
"Edit Mapping between Profile Type and Member Level";"Edit Mapping between Profile Type and Member Level"
"Create a Profile Type to Member Level Mapping";"Create a Profile Type to Member Level Mapping"
"Do you also want to update the Member Level to : ";"Do you also want to update the Member Level to :"
" for the existing members of your site of the Profile Type : ";"for the existing members of your site of the Profile Type :"
"LinkedIn";"LinkedIn"
"%1$s and %2$s ";"%1$s ve %2$s"
"%s others";"%s kişi daha"
" likes";"beğenme"
"like ";"beğenme"
"Manage Announcements";"Manage Announcements"
"There are currently no announcements.";"There are currently no announcements."
"Post New Announcement";"Post New Announcement"
"Please compose your new announcement below.";"Please compose your new announcement below."
"Edit Announcement";"Edit Announcement"
"Please modifiy your announcement below.";"Please modifiy your announcement below."
"Delete Announcement?";"Delete Announcement?"
"Are you sure that you want to delete this announcement? It will not be recoverable after being deleted.";"Are you sure that you want to delete this announcement? It will not be recoverable after being deleted."
"Author";"Yazan"
"%d announcements total";"Toplam %d duyuru var"
"Are you sure that you want to delete the %d announcements? It will not be recoverable after being deleted.";"Are you sure that you want to delete the %d announcements? It will not be recoverable after being deleted."
"Delete the selected announcements?";"Delete the selected announcements?"
"Please select an announcement to delete.";"Please select an announcement to delete."
"ITEM_TYPE_ANNOUNCEMENT";"Duyurular"
"message";"mesaj"
"No friend were found.";"Hiç arkadaş bulunamadı."
"Comment:";"Yorum:"
"Images has been set successfully.";"Fotoğraf başarıyla yüklendi."
"Done";"Tamam"
"your profile";"profiliniz"
"Remove Tag";"Etiketi Sil"
"Plugin";"Eklenti"
"Take a Profile Picture";"Bir Profil Fotoğrafı Çek"
"Capture";"Çek"
"Re-take";"Yeniden Çek"
"Send a message";"Mesaj gönder"
"To:";"Alıcı:"
"Tweet";"Tweet"
"Upload a profile picture";"Bir profil fotoğrafı yükle"
"Upload a Photo";"Fotoğraf Yükle"
"From your computer";"Bilgisayarından"
"Connect to Facebook";"Facebook'a Bağlan"
"Connect to Twitter";"Twitter'a Bağlan"
"Logout";"Çıkış Tap"
"%s";"%s"
"What's on your mind?";"Aklında ne var?"
"Updating...";"Güncelleniyor..."
"Reasons";"Sebepler"
"Tabs";"Sekmeler"
"Click here";"Buraya tıkla"
"Awaiting Reply";"Yanıt Bekliyor"
"awaiting reply";"yanıt bekliyor"
"Success!";"Başarılı!"
"Starts:";"Başlangıç:"
"Ends:";"Bitiş:"
"Invite Guests";"Davet Gönder"
"Guests";"Konuklar"
"Time";"Zaman"
"Led by";"Evsahibi"
"RSVPs";"Katılım Durumu"
"Map";"Harita"
"attending";"katılıyor"
"maybe attending";"belki katılacak"
"not attending";"katılmıyor"
"Attending";"Katılıyor"
"Maybe Attending";"Belki Katılacak"
"Not Attending";"Katılmıyor"
"Your RSVP";"Katılım Durumun"
"Search Guests";"Konuk Ara"
"The image you selected was too large.";"Seçtiğiniz imaj çok büyük."
"Photo deleted";"Fotoğraf silindi"
"Political Views";"Politik Görüş"
"Religion";"Din"
"Weight";"Ağırlık"
"Zodiac";"Burç"
"Eye Color";"Göz Rengi"
"Currency";"Para Birimi"
"Not Required";"Zorunlu Değil"
"Required";"Zorunlu"
"Generic";"Genel"
"Specific";"Özel"
"ITEM_TYPE_STORAGE_FILE";"Dosyalar"
"From (name)";"Gönderen (isim)"
"From (email)";"Gönderen (e-posta)"
"&#187;";"&#187;"
"  '&#187";"' => '&#187"
"&#187; Discussions";"&#187; Etkinlik Forumu"
"Discussions";"Etkinlik Forumu"
"Post New Topic";"Yeni Konu Ekle"
"owner";"sahibi"
"Post Discussion Topic";"Forum Konusu Aç"
"Send me notifications when other members reply to this topic.";"Bu konuya yanıt verilirse beni haberdar et."
"%s guest";"%s konuk";"%s konuk"
"All Guests";"Tüm Konuklar"
"led by";"etkinlik sahibi"
"You have currently created only one list to organize your friends. Create more friend lists from the
Friends"" section of """;"Arkadaşlarını organize etmek için sadece bir liste oluşturdun. İstersen daha fazla liste oluşturabilirsin "
"Stories from %s are hidden now and will not appear in your Activity Feed anymore.";"%s tarafından gönderilen paylaşımlar gizlendi ve artık Zaman Tüneli'nde görünmeyecek."
"{item:$subject} commented on {item:$owner}'s {item:$object:video}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:video}suna yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:poll}.";"{item:$subject}, {item:$owner}ın {item:$object:poll}ine yorum yaptı."
"Displays the various action links that can be performed on the document on document’s view page (edit, download, report, share, etc ). This widget should be placed on the Document View Page in the right column, below the Document Owner’s photo. You can manage the action links available here from the Menu Editor section by choosing Document View Page Options Menu.";"Displays the various action links that can be performed on the document on document’s view page (edit, download, report, share, etc ). This widget should be placed on the Document View Page in the right column, below the Document Owner’s photo. You can manage the action links available here from the Menu Editor section by choosing Document View Page Options Menu."
"Owner’s Document Archives";"Owner’s Document Archives"
"Displays the month-wise archives for the documents posted by the document owner. This widget should be placed on Document View Page.";"Displays the month-wise archives for the documents posted by the document owner. This widget should be placed on Document View Page."
"Owner’s Photo";"Owner’s Photo"
"Displays the document owner’s photo with owner’s name. This widget should be placed in the right column of Document View Page.";"Displays the document owner’s photo with owner’s name. This widget should be placed in the right column of Document View Page."
"Owner’s Documents";"Owner’s Documents"
"Displays a list of owner’s other documents. This widget should be placed on Document View Page.";"Displays a list of owner’s other documents. This widget should be placed on Document View Page."
"Do you want to show the full document title without truncation on various pages like widgets, Browse Documents, My Documents etc..";"Do you want to show the full document title without truncation on various pages like widgets, Browse Documents, My Documents etc.."
"Configure the settings for the various widgets available with this plugin.";"Configure the settings for the various widgets available with this plugin."
"Browse Documents widget";"Browse Documents widget"
"How many documents should be shown in the browse documents widget (value cannot be empty or zero) ?";"How many documents should be shown in the browse documents widget (value cannot be empty or zero) ?"
"Most Commented Documents widget";"Most Commented Documents widget"
"How many documents should be shown in the most commented documents widget (value cannot be empty or zero) ?";"How many documents should be shown in the most commented documents widget (value cannot be empty or zero) ?"
"Featured Documents Carousel widget";"Featured Documents Carousel widget"
"How many documents should be shown in the featured documents carousel widget (value cannot be empty or zero) ?";"How many documents should be shown in the featured documents carousel widget (value cannot be empty or zero) ?"
"Featured Documents widget";"Featured Documents widget"
"How many documents should be shown in the featured documents widget (value cannot be empty or zero) ?";"How many documents should be shown in the featured documents widget (value cannot be empty or zero) ?"
"Popular Documents widget";"Popular Documents widget"
"How many documents should be shown in the popular documents widget (value cannot be empty or zero) ? [Note: Popularity here is based on the number of views.]";"How many documents should be shown in the popular documents widget (value cannot be empty or zero) ? [Note: Popularity here is based on the number of views.]"
"Profile Documents widget";"Profile Documents widget"
"Top Rated Documents widget";"Top Rated Documents widget"
"How many documents should be shown in the most rated documents widget (value cannot be empty or zero) ?";"How many documents should be shown in the most rated documents widget (value cannot be empty or zero) ?"
"Recent Documents widget";"Recent Documents widget"
"How many documents should be shown in the recent documents widget (value cannot be empty or zero) ?";"How many documents should be shown in the recent documents widget (value cannot be empty or zero) ?"
"Displays the document viewer for viewing document. You can select the viewer type from ‘Global Settings’ of this plugin. This widget should be placed on Document View Page";"Displays the document viewer for viewing document. You can select the viewer type from ‘Global Settings’ of this plugin. This widget should be placed on Document View Page"
"Choose the ajax tabs that you want to be there in the Main Documents Home Widget.";"Choose the ajax tabs that you want to be there in the Main Documents Home Widget."
"This widget contains an attractive AJAX based carousel, showcasing the sponsored Documents on the site.";"This widget contains an attractive AJAX based carousel, showcasing the sponsored Documents on the site."
"(What maximum Carousel Speed should be applied to the sponsored widget?)";"(What maximum Carousel Speed should be applied to the sponsored widget?)"
"(What maximum limit should be applied to the number of characters in the titles of items in the Sponsored widgets? (Enter a number between 1 and 999. Titles having more characters than this limit will be truncated. Complete titles will be shown on mouseover.))";"(What maximum limit should be applied to the number of characters in the titles of items in the Sponsored widgets? (Enter a number between 1 and 999. Titles having more characters than this limit will be truncated. Complete titles will be shown on mouseover.))"
"Displays search box at document view page. This widget should be placed on Document View Page in right/left column";"Displays search box at document view page. This widget should be placed on Document View Page in right/left column"
"This attractive widget categorically displays the most popular documents on your site. It displays 5 Documents for each category. From the edit popup of this widget, you can choose the number of categories to show, criteria for popularity and the duration for consideration of popularity.";"This attractive widget categorically displays the most popular documents on your site. It displays 5 Documents for each category. From the edit popup of this widget, you can choose the number of categories to show, criteria for popularity and the duration for consideration of popularity."
"Document of the Day widget";"Document of the Day widget"
"Add and Manage the documents on your site to be shown in the Document of the Day widget. You can also mark these documents for future dates such that the marked document automatically shows up as Document of the Day on the desired date. Note that for this document of the day to be shown, you must first place the Document of the Day widget at the desired location.";"Add and Manage the documents on your site to be shown in the Document of the Day widget. You can also mark these documents for future dates such that the marked document automatically shows up as Document of the Day on the desired date. Note that for this document of the day to be shown, you must first place the Document of the Day widget at the desired location."
"We have moved the widget settings in Layout Editor section. You can change number of items and other new settings by clicking on the edit link placed alongside the widget.";"We have moved the widget settings in Layout Editor section. You can change number of items and other new settings by clicking on the edit link placed alongside the widget."
"We have moved the widget settings in Layout Editor section. You can change number of items by clicking on the edit link placed alongside the widget.";"We have moved the widget settings in Layout Editor section. You can change number of items by clicking on the edit link placed alongside the widget."
"{item:$subject} commented on {item:$owner}''s {item:$object:document}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:document}ına yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:document}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:document}ına yorum yaptı: {body:$body}"
"This mapping will associate a Document Profile Type with a Category. After such a mapping for a category, document owner of documents belonging to that category will be able to fill profile information fields for that profile type by editing the document. With this mapping, you will also be able to associate a profile type with multiple categories.<br />For information on document profile types, profile fields and to create new profile types or profile fields, please visit the 'Profile Fields' section.<br />An example use case of this feature would be associating category technology with profile type having profile fields related to technology and so on.";"This mapping will associate a Document Profile Type with a Category. After such a mapping for a category, document owner of documents belonging to that category will be able to fill profile information fields for that profile type by editing the document. With this mapping, you will also be able to associate a profile type with multiple categories.<br />For information on document profile types, profile fields and to create new profile types or profile fields, please visit the 'Profile Fields' section.<br />An example use case of this feature would be associating category technology with profile type having profile fields related to technology and so on."
"Profile information will enable document owner to add additional information about their document. This non-generic additional information will help others know more specific details about the document. Below, you can create Profile Types for the Documents on your site, and then create Profile Information Fields for those profile types. Multiple profile types enable you to have different profile information fields for different type of documents. You can also map the Categories for documents with Profile Types from the 'Category-Doc Profile Mapping' section such that if a document belongs to a category, it will automatically have the corresponding profile fields.<br />You can set the sequence of the profile fields by drag-and-drop.<br />An example use case of this feature would be creating different profile information fields for business and education oriented documents.";"Profile information will enable document owner to add additional information about their document. This non-generic additional information will help others know more specific details about the document. Below, you can create Profile Types for the Documents on your site, and then create Profile Information Fields for those profile types. Multiple profile types enable you to have different profile information fields for different type of documents. You can also map the Categories for documents with Profile Types from the 'Category-Doc Profile Mapping' section such that if a document belongs to a category, it will automatically have the corresponding profile fields.<br />You can set the sequence of the profile fields by drag-and-drop.<br />An example use case of this feature would be creating different profile information fields for business and education oriented documents."
"ADMIN_ACTIVITY_TYPE_SITEALBUM_COVER_UPDATE";"Albüm sahibi albümün kapak fotoğrafını değiştirdiğinde."
"{item:$subject} commented on {item:$owner}''s {item:$object:album}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:album}üne yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}''s {item:$object:photo}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:photo}ına yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:classified listing}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:classified listing}ına yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:album}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:album}üne yorum yaptı: {body:$body}"
"{item:$subject} commented on {item:$owner}'s {item:$object:photo}: {body:$body}";"{item:$subject}, {item:$owner}ın {item:$object:photo}ına yorum yaptı: {body:$body}"
"Only the Owner";"Sadece Sahibi"
"You have already uploaded the maximum number of videos allowed. If you would like to upload a new video, please delete an old one first.";"Zaten izin verilen maksimum sayıda fotoğraf yükledin. Eğer yeni bir video yüklemek istiyorsan, eskilerden bir tane silmelisin."
"Your video is in queue to be processed - you will be notified when it is ready to be viewed.";"Videon işlenmek için kuyrukta bekliyor - tamamlanınca sana bilgi verilecek."
"Your video is currently being processed - you will be notified when it is ready to be viewed.";"Videon işlenmek için kuyrukta bekliyor - tamamlanınca sana bilgi verilecek."
"Video conversion failed. Please try uploading %1$sagain%2$s.";"Video düzenlemesi başarısız oldu. Lütfen %1$stekrar%2$s yüklemeyi dene."
"Video conversion failed. Video format is not supported by FFMPEG. Please try %1$sagain%2$s.";"Video düzenlemesi başarısız oldu. FFMPEG tarafından desteklemeyen bir formatta video yüklemişsin.  Lütfen farklı formatta %1$stekrar%2$s yüklemeyi dene."
"Video conversion failed. Audio files are not supported. Please try %1$sagain%2$s.";"Video düzenlemesi başarısız oldu. Sadece ses dosyaları desteklenmiyor.  Lütfen video olarak %1$stekrar%2$s yüklemeyi dene."
"Video conversion failed. You may be over the site upload limit.  Try %1$suploading%2$s a smaller file, or delete some files to free up space.";"Video düzenlemesi başarısız oldu. Sitenin izin verdiği yükleme sınırını aşmış olabilirsin.  Lütfen videoyu küçültüp %1$stekrar%2$s yüklemeyi dene ya da yer açmak için eskilerden bir kaçını sil."
"The video you are looking for does not exist or has not been processed yet.";"İzlemeye çalıştığınız video yok ya da henüz işlenmemiş."
"Paste the web address of the video here.";"Videounun webdeki adresini buraaya yapıştir."
"Video has been deleted.";"Seçilen video silindi."
"Video posted successfully";"Seçilen video paylaşıldı."
"%s's Polls";"%s Anketleri"
"Show Questions";"Soruları Göster"
"Show Results";"Sonuçları Göster"
"Add another option";"Başka bir seçenek ekle"
"Who may see this poll?";"Bu anketi kimler görebilir?"
"Who may post comments on this poll?";"Bu ankete kimler yorum yapabilir?"
"View All Polls";"Tüm Anketler"
"view";"incele"
"Poll Title";"Anket Başlığı"
"Possible Answers";"Cevaplar"
"Create Poll";"Anket Oluştur"
"_ACTIVITY_ACTIONTYPE_POLL_NEW";"Yeni anketler"
"Allow Polls?";"Anketlere İzin Verilsin mi?"
"Poll Privacy";"Anket Gizliliği"
"Poll Comment Options";"Anket Yorum Seçenekleri"
"Polls Per Page";"Her Sayfada Anket Sayısı"
"Delete Poll?";"Anket Silinsin mi?"
"There are no polls created yet.";"Henüz hiç anket oluşturulmamış."
"Your poll has been deleted.";"Anketin silindi."
"A maximum of %s options are permitted.";"En fazla %s seçenek olabilir."
"Change Vote?";"Oyunu değiştirmek mi istiyorsun?"
"There are no polls yet.";"Henüz hiç anket yok."
"Show this poll in search results";"Aramalarda bu anket görülsün"
"Polls Plugin";"Anket Eklentisi"
"Manage Polls";"Anketleri Yönet"
"Maximum Options";"Maksimum Seçenek Adedi"
"No, do not allow polls to be viewed.";"Hayır, anketlerin görülmesine izin verme."
"Yes, allow viewing of polls.";"Evet, anketlerin görülmesine izin ver."
"Classifieds";"İlanlar"
"Search Classifieds";"İlan Ara"
"View Classifieds";"İlanlara Bak"
"classified";"ilan";"ilan"
"CLASSIFIEDS_VIEWS_SCRIPTS_ADMINSETTINGS_DELETE_DESCRIPTION";"Bu kategoriyi silmek istediğinden emin misin? Silindikten sonra geri alınamayacak."
"Classifieds Plugin";"İlanlar Eklentisi"
"Profile Classifieds";"Profil İlanları"
"ITEM_TYPE_CLASSIFIED";"İlanlar"
"Classified Listings";"İlanlar"
"_ACTIVITY_ACTIONTYPE_CLASSIFIED_NEW";"Yeni ilan"
"_ACTIVITY_ACTIONTYPE_COMMENT_CLASSIFIED";"İlanına yapılan yorumlar"
"Showing classified listings using the tag";"Bu etiketi kullanan ilanlar"
"Browse Listings";"İlanlara Bak"
"My Listings";"İlanların"
"Post a New Listing";"Yeni İlan Ver"
"Nobody has posted a classified listing yet.";"Henüz hiç kimse ilan paylaşmamış."
"Only Open Listings";"Sadece Açık İlanlar"
"Only Closed Listings";"Sadece Kapalı İlanlar"
"View All Listings";"Tüm İlanları Gör"
"All Listings";"Tüm İlanlar"
"Price: <b>%s</b>";"Fiyat: <b>%s</b> "
"Price";"Fiyat"
"Only Classifieds With Photos";"Sadece Fotoğraflı İlanlar"
"Post New Listing";"Yeni İlan Ver"
"Compose your new classified listing below, then click ""Post Listing"" to publish the listing.";"İlanını aşağıdaki formu doldurarak hazırla ve ""İlan Ver"" tuşuna basarak yayınla."
"Listing Title";"İlan Başlığı"
"Who may see this classified listing?";"Bu ilanı kimler görebilir?"
"Who may post comments on this classified listing?";"Bu ilana kimler yorum yapabilir?"
"Post Listing";"İlan Ver"
"Your classified listing has been deleted.";"İlanın silindi."
"Your listing was successfully published. Would you like to add some photos to it?";"İlanın yayınlandı. İlana fotoğraf eklemek ister misin?"
"Your changes were saved. Click %s to view your listing.";"Değişiklikler kaydedildi. İlanını görmek için %s tıkla."
"Listing Posted";"İlan Yayınlandı"
"continue to my listing";"ilana bak."
"posted by";"sahibi"
"Posted by";"Sahibi"
"Edit Listing";"İlanı Düzenle"
"Close Listing";"İlanı Kapat"
"Delete Listing";"İlanı Sil"
"Image Description";"Fotoğraf Açıklaması"
"{item:$subject} posted a new classified listing:";"{item:$subject} yeni bir ilan verdi:"
"Why don't you %1$screate one%2$s?";"Neden bir tane %1$soluşturmuyorsun%2$s?"
"Everyone's Polls";"Tüm Anketler"
"Only My Friends' Polls";"Arkadaşlarının Anketleri"
"Only My Friends' Posts";"Arkadaşlarının Anketleri"
"Only Open Polls";"Sadece Açık Anketler"
"Only Closed Polls";"Sadece Kapalı İlanlar"
"Create your poll below, then click ""Create Poll"" to start your poll.";"Aşağıdaki formu kullanarak anketini oluştur ve ""Anket Oluştur"" tuşuna basarak yayınla."
"%s vote";"%s oy";"%s oy"
"%1$s vote";"%1$s oy";"%1$s oy"
"in %s hour";"%s saat içinde";"%s saat içinde"
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_TITLE";"Forum Konusu Cevabı"
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_DESCRIPTION";"This email is sent to the member when people reply to forum topics that the member created."
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_TITLE";"Forum Konusu Cevabı"
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_DESCRIPTION";"This email is sent to the member when people reply to forum topics that the member replied to."
"_EMAIL_NOTIFY_FORUM_PROMOTE_TITLE";"Forum Promotion"
"_EMAIL_NOTIFY_FORUM_PROMOTE_DESCRIPTION";"This email is sent when a member is promoted to moderator in a forum."
"Forum Topic";"Forum Konusu"
"Search Forum";"Forum Ara"
"Forums Plugin";"Forum Eklentisi"
"Forum";"Forumlar"
"Forums";"Forumlar"
"Create Forum";"Forum Oluştur"
"No forums in this category.";"Bu kategoride hiç forum yok."
"Forum Title";"Forum Başlığı"
"Forum Description";"Forum Açıklaması"
"Delete Forum";"Forumu Sil"
"_EMAIL_NOTIFY_YNFORUM_TOPIC_REPLY_TITLE";"Forum Topic Reply"
"_EMAIL_NOTIFY_YNFORUM_TOPIC_REPLY_DESCRIPTION";"This email is sent to the member when people reply to forum topics that the member replied to."
"_EMAIL_NOTIFY_YNFORUM_TOPIC_RESPONSE_TITLE";"Forum Topic Response"
"_EMAIL_NOTIFY_YNFORUM_TOPIC_RESPONSE_DESCRIPTION";"This email is sent to the member when people reply to forum topics that the member created."
"_EMAIL_NOTIFY_YNFORUM_PROMOTE_TITLE";"Forum Promotion"
